Customer_ID,Customer_Name,City,State,Customer_Segment,Customer_Status
CUST0776,Zayan Koshy,Hyderabad,Telangana,Business,Active
CUST0777,Rohan Shankar,Pune,Maharashtra,Business,Active
CUST0778,Krishna Modi,Hyderabad,Telangana,Premium,Active
CUST0779,Meghana Natarajan,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST0780,Forum Sarraf,Salem,Tamil Nadu,Business,Active
CUST0781,Qushi Deshpande,Kochi,Kerala,Standard,Active
CUST0782,Ekani Iyer,Pune,Maharashtra,Business,Active
CUST0783,Dipta Goel, Mumbai ,Maharashtra,Business,Active
CUST0784,Eiravati Manne,Tiruchirappalli,Tamil Nadu,Business,Active
CUST0785,Xavier Nanda,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST0786,Avni Ramaswamy,Mysuru,Karnataka,Business,Active
CUST0787,Ishaan Iyengar,Salem,Tamil Nadu,Standard,Inactive
CUST0788,Avi Shenoy,Hyderabad,Telangana,Business,Inactive
CUST0789,Raksha Manne,Hyderabad,Telangana,Business,Active
CUST0790,Nilima Tata,Chennai,Tamil Nadu,Business,Active
CUST0791,Chavvi Khurana,Coimbatore,Tamil Nadu,Standard,Inactive
CUST0792,Mitesh Sampath,Pune,Maharashtra,Premium,Active
CUST0793,Ethan Sen,Mumbai,Maharashtra,Business,Active
CUST0794,Nandini Warrior,Mumbai,Maharashtra,Business,Inactive
CUST0795,Balhaar Parsa,Nashik,Maharashtra,Business,Active
CUST0796,Ikbal Kothari,Salem,Tamil Nadu,Standard,Active
CUST0797,Ojas Basu,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST0798,Garima Sani,Vijayawada,Andhra Pradesh,Premium,Active
CUST0799,Advaith Chaudhari,Hyderabad,Telangana,Premium,Active
CUST0800,Tristan Uppal,Vijayawada,Andhra Pradesh,Premium,Active
CUST0801,Sanaya Prasad,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST0802,Ubika Tella,Coimbatore,Tamil Nadu,Premium,Active
CUST0803,Hemani Bakshi,Coimbatore,Tamil Nadu,Premium,Active
CUST0804,Henry Merchant,Salem,Tamil Nadu,Standard,Inactive
CUST0805,Frederick D’Alia,Pune,Maharashtra,Premium,Active
CUST0806,Ijaya Muni,Vijayawada,Andhra Pradesh,Business,Active
CUST0807,Tamanna Jhaveri,Madurai,Tamil Nadu,Standard,Inactive
CUST0808,Ijaya Soni,Kolkata,West Bengal,Premium,Active
CUST0809,Raksha Sethi,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST0810,Ekalinga Mital,Chennai,Tamil Nadu,Premium,Active
CUST0811,Ishwar Bajaj,Pune,Maharashtra,Premium,Active
CUST0812,Ikbal Gala,Salem,Tamil Nadu,Premium,Active
CUST0813,Zaitra Ghosh,Coimbatore,Tamil Nadu,Business,Active
CUST0814,Ganga Sandhu,Kolkata,West Bengal,Business,Active
CUST0815,Vincent Ravel,Hyderabad,Telangana,Standard,Active
CUST0816,Quincy Sankaran,Coimbatore,Tamil Nadu,Standard,Active
CUST0817,Ayush Hora,Mysuru,Karnataka,Standard,Active
CUST0818,Pushti Ramachandran,Bengaluru,Karnataka,Premium,Active
CUST0819,Tanish Jha,Salem,Tamil Nadu,Premium,Active
CUST0820,Dev Chaudry,Mysuru,Karnataka,Standard,Active
CUST0821,Jasmit Nanda,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST0822,Tanvi Comar,Mysuru,Karnataka,Premium,Inactive
CUST0823,Vrishti Wable,Mysuru,Karnataka,Standard,Active
CUST0824,Lipika Ramanathan,Pune,Maharashtra,Premium,Active
CUST0825,Ijaya Pandey,Kolkata,West Bengal,Standard,Active
CUST0826,Orinder Mishra,Vijayawada,Andhra Pradesh,Business,Active
CUST0827,Krish Munshi,Kolkata,West Bengal,Standard,Inactive
CUST0828,William Mody,Kolkata,West Bengal,Standard,Active
CUST0829,Qadim Prakash,Nashik,Maharashtra,Premium,Inactive
CUST0830,Yasti Rama,Hyderabad,Telangana,Business,Active
CUST0831,Lakshit Rajagopal,Kolkata,West Bengal,Standard,Active
CUST0832,Quincy Sur,Madurai,Tamil Nadu,Business,Active
CUST0833,Ojas Suri,Kolkata,West Bengal,Premium,Active
CUST0834,Logan Grover,Kochi,Kerala,Business,Inactive
CUST0835,Shravya Bera,Kolkata,West Bengal,Standard,Inactive
CUST0836,Aditya Sundaram,Madurai,Tamil Nadu,Standard,Active
CUST0837,Robert Rajagopalan,Pune,Maharashtra,Standard,Inactive
CUST0838,Nilima Swamy,Mysuru,Karnataka,Premium,Active
CUST0839,Sachi Suresh,Chennai,Tamil Nadu,Business,Active
CUST0840,Fitan Balasubramanian,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST0841,Brinda Bali,Hyderabad,Telangana,Business,Inactive
CUST0842,Umang Yogi,Nashik,Maharashtra,Premium,Active
CUST0843,Om Shankar,Bengaluru,Karnataka,Premium,Active
CUST0844,Yasti Chowdhury,Hyderabad,Telangana,Standard,Inactive
CUST0845,Amrita Peri,Pune,Maharashtra,Standard,Active
CUST0846,Ridhi Kamdar,Madurai,Tamil Nadu,Premium,Active
CUST0847,Harsh Kota,Kochi,Kerala,Premium,Active
CUST0848,Bachittar Sengupta,Madurai,Tamil Nadu,Business,Active
CUST0849,Ijaya Chahal,Madurai,Tamil Nadu,Business,Active
CUST0850,Jacob Khalsa,Salem,Tamil Nadu,Standard,Active
CUST0851,Indali Sangha,Mysuru,Karnataka,Standard,Inactive
CUST0852,Liam Jhaveri,Madurai,Tamil Nadu,Standard,Inactive
CUST0853,Daniel Panchal,Mysuru,Karnataka,Business,Active
CUST0854,Om Naik,Salem,Tamil Nadu,Standard,Active
CUST0855,Bimala Loke,Pune,Maharashtra,Business,Active
CUST0856,Krishna Sabharwal,Coimbatore,Tamil Nadu,Standard,Inactive
CUST0857,Aradhana Date,Hyderabad,Telangana,Premium,Active
CUST0858,Zaid Dhingra,Mumbai,Maharashtra,Business,Inactive
CUST0859,Yug Ramaswamy,Tiruchirappalli,Tamil Nadu,Business,Active
CUST0860,Lucky Luthra,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST0861,Keya Seth,Vijayawada,Andhra Pradesh,Premium,Active
CUST0862,Girik Rau,Bengaluru,Karnataka,Business,Active
CUST0863,Jyoti Sha,Chennai,Tamil Nadu,Business,Active
CUST0864,Falak Agate,Visakhapatnam,Andhra Pradesh,Business,Active
CUST0865,Tara Parmar,Hyderabad,Telangana,Premium,Inactive
CUST0866,Mitali Kamdar,Bengaluru,Karnataka,Business,Active
CUST0867,Siddharth Talwar,Salem,Tamil Nadu,Business,Inactive
CUST0868,Ekantika Mander,Bengaluru,Karnataka,Business,Inactive
CUST0869,Kalpit Sundaram,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST0870,Chanakya Batra,Hyderabad,Telangana,Business,Inactive
CUST0871,Tripti Babu,Kochi,Kerala,Business,Active
CUST0872,Nakul Sastry,Vijayawada,Andhra Pradesh,Premium,Active
CUST0873,Aadi Sangha,Salem,Tamil Nadu,Standard,Inactive
CUST0874,Kevin Mittal,Madurai,Tamil Nadu,Standard,Active
CUST0875,Anusha Chander,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST0876,Zashil Butala,Mumbai,Maharashtra,Premium,Active
CUST0877,Noah Ben,Vijayawada,Andhra Pradesh,Standard,Active
CUST0878,Dalaja Kaur,Kolkata,West Bengal,Premium,Active
CUST0879,Gavin Chandran,Madurai,Tamil Nadu,Premium,Active
CUST0880,Tanay Sood,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST0881,Kevin Kara,Pune,Maharashtra,Premium,Inactive
CUST0882,Aditya Anand,Nashik,Maharashtra,Premium,Inactive
CUST0883,Jai Sami,Bengaluru,Karnataka,Business,Active
CUST0884,Vanya Bobal,Mysuru,Karnataka,Premium,Active
CUST0885,Leela Chakraborty,Hyderabad,Telangana,Business,Inactive
CUST0886,Harshil Munshi,Vijayawada,Andhra Pradesh,Standard,Active
CUST0887,Chandani Devan,Nashik,Maharashtra,Standard,Active
CUST0888,Kiaan Dhar,Madurai,Tamil Nadu,Premium,Inactive
CUST0889,Abhiram Gala,Vijayawada,Andhra Pradesh,Premium,Active
CUST0890,Indali Kala,Coimbatore,Tamil Nadu,Premium,Active
CUST0891,Nisha Savant,Hyderabad,Telangana,Premium,Active
CUST0892,Gabriel Chaudhry,Kolkata,West Bengal,Business,Active
CUST0893,Jatin Rajagopalan,Chennai,Tamil Nadu,Business,Inactive
CUST0894,Pushti Murty,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST0895,Yug Malhotra,Coimbatore,Tamil Nadu,Standard,Active
CUST0896,Yuvraj Mane,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST0897,Charvi Jha,Visakhapatnam,Andhra Pradesh,Business,Active
CUST0898,Manya Merchant,Coimbatore,Tamil Nadu,Business,Active
CUST0899,Wriddhish Talwar,Mumbai,Maharashtra,Premium,Active
CUST0900,Isaiah Khosla,Vijayawada,Andhra Pradesh,Standard,Active
CUST0901,Ekavir Wable,Hyderabad,Telangana,Business,Active
CUST0902,Jalsa Nadig,Coimbatore,Tamil Nadu,Business,Active
CUST0903,Lila Salvi,Visakhapatnam,Andhra Pradesh,Business,Active
CUST0904,Orinder Sinha,Coimbatore,Tamil Nadu,Premium,Active
CUST0905,Anay Bir,Mysuru,Karnataka,Business,Active
CUST0906,Adweta Kale,Mumbai,Maharashtra,Premium,Active
CUST0907,Darpan Rao,Chennai,Tamil Nadu,Business,Active
CUST0908,Yachana Sagar,Mysuru,Karnataka,Business,Inactive
CUST0909,Neelima Butala,Vijayawada,Andhra Pradesh,Premium,Active
CUST0910,Arunima Chacko,Pune,Maharashtra,Business,Inactive
CUST0911,Farhan Vaidya,Tiruchirappalli,Tamil Nadu,Business,Active
CUST0912,Nachiket Yadav,Salem,Tamil Nadu,Premium,Inactive
CUST0913,Mahika Bhatti,Hyderabad,Telangana,Premium,Inactive
CUST0914,Rajeshri Khare,Hyderabad,Telangana,Business,Inactive
CUST0915,Yash Chadha,Coimbatore,Tamil Nadu,Standard,Active
CUST0916,Jack Setty,Nashik,Maharashtra,Business,Active
CUST0917,Dayamai Gill,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST0918,Advik Devan,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST0919,Nihal Taneja,Vijayawada,Andhra Pradesh,Business,Active
CUST0920,Zansi Lad,Mumbai,Maharashtra,Standard,Active
CUST0921,Kamya Date,Coimbatore,Tamil Nadu,Premium,Active
CUST0922,Jacob Balan,Kolkata,West Bengal,Premium,Active
CUST0923,Pushti Magar,Bengaluru,Karnataka,Business,Active
CUST0924,Adya Bose,Chennai,Tamil Nadu,Premium,Inactive
CUST0925,Tamanna Vaidya,Mysuru,Karnataka,Business,Active
CUST0926,Christopher Tata,Nashik,Maharashtra,Standard,Active
CUST0927,Jhalak Dugar,Tiruchirappalli,Tamil Nadu,Business,Active
CUST0928,Harshil D’Alia,Kochi,Kerala,Standard,Active
CUST0929,Yashodhara Agate,Madurai,Tamil Nadu,Standard,Active
CUST0930,Advik Konda,Kolkata,West Bengal,Standard,Active
CUST0931,Urmi Patla,Salem,Tamil Nadu,Premium,Active
CUST0932,Mason Gola,Salem,Tamil Nadu,Business,Active
CUST0933,Oni Kapur,Mumbai,Maharashtra,Standard,Active
CUST0934,Yuvraj Saha,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST0935,Anika Brahmbhatt,Kochi,Kerala,Business,Active
CUST0936,Jagdish Thakkar,Madurai,Tamil Nadu,Premium,Active
CUST0937,Praneel Kapoor,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST0938,Nandini Biswas,Bengaluru,Karnataka,Business,Inactive
CUST0939,Barkha Mukhopadhyay,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST0940,Gabriel Shan,Pune,Maharashtra,Premium,Inactive
CUST0941,Jyoti Iyer,Chennai,Tamil Nadu,Business,Active
CUST0942,Daksha Kibe,Salem,Tamil Nadu,Standard,Active
CUST0943,Jyoti Tak,Madurai,Tamil Nadu,Business,Inactive
CUST0944,Yatan Dora,Madurai,Tamil Nadu,Standard,Active
CUST0945,Nimrat Bajwa,Pune,Maharashtra,Standard,Inactive
CUST0946,Hiral Andra,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST0947,Aarav Puri,Vijayawada,Andhra Pradesh,Business,Active
CUST0948,Hemang Jha,Madurai,Tamil Nadu,Premium,Inactive
CUST0949,Oni Swamy,Kochi,Kerala,Standard,Active
CUST0950,Lucky Mammen,Hyderabad,Telangana,Standard,Inactive
CUST0951,Caleb Kata,Hyderabad,Telangana,Business,Active
CUST0952,Kashish Shanker,Vijayawada,Andhra Pradesh,Standard,Active
CUST0953,Girish Tiwari,Nashik,Maharashtra,Business,Active
CUST0954,Meera Borde,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST0955,Radhika De,Hyderabad,Telangana,Business,Active
CUST0956,Bishakha Lal,Bengaluru,Karnataka,Business,Active
CUST0957,Maya Narain,Chennai,Tamil Nadu,Standard,Inactive
CUST0958,Sneha Magar,Pune,Maharashtra,Standard,Inactive
CUST0959,Falan Jain,Mysuru,Karnataka,Premium,Active
CUST0960,Ikbal Dugal,Chennai,Tamil Nadu,Business,Inactive
CUST0961,Nitesh Sengupta,Chennai,Tamil Nadu,Standard,Active
CUST0962,Dipta Ray,Vijayawada,Andhra Pradesh,Premium,Active
CUST0963,Ishita Johal,Vijayawada,Andhra Pradesh,Business,Inactive
CUST0964,Darika Sheth,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST0965,Jagdish Chana,Kolkata,West Bengal,Standard,Active
CUST0966,Daksha Baria,Coimbatore,Tamil Nadu,Standard,Active
CUST0967,Falak Divan,Nashik,Maharashtra,Premium,Active
CUST0968,Yuvraj Parekh,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST0969,Yochana Bawa,Pune,Maharashtra,Premium,Inactive
CUST0970,Abha Ghosh,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST0971,Nidhi Sethi,Madurai,Tamil Nadu,Business,Active
CUST0972,Girindra Shere,Mysuru,Karnataka,Business,Active
CUST0973,Logan Dara,Bengaluru,Karnataka,Premium,Inactive
CUST0974,David Kapadia,Mumbai,Maharashtra,Business,Inactive
CUST0975,Rudra Rattan,Chennai,Tamil Nadu,Business,Active
CUST0976,Frado Lad,Salem,Tamil Nadu,Standard,Active
CUST0977,Anthony Bhattacharyya,Kochi,Kerala,Premium,Active
CUST0978,Sachi Dave,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST0979,Garima Das,Coimbatore,Tamil Nadu,Standard,Inactive
CUST0980,Triya Bedi,Madurai,Tamil Nadu,Standard,Active
CUST0981,Rachita Rana,Mysuru,Karnataka,Premium,Active
CUST0982,Ayushman Raja,Hyderabad,Telangana,Premium,Active
CUST0983,Orinder Pandya,Coimbatore,Tamil Nadu,Business,Active
CUST0984,Rachit Maharaj,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST0985,Sanaya Dixit,Kolkata,West Bengal,Standard,Active
CUST0986,Yatan Merchant,Hyderabad,Telangana,Business,Active
CUST0987,Nisha Srinivas,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST0988,Gagan Mammen,Mumbai,Maharashtra,Business,Active
CUST0989,Laksh Saini,Tiruchirappalli,Tamil Nadu,Business,Active
CUST0990,Zaid Bahl,Vijayawada,Andhra Pradesh,Business,Active
CUST0991,Jagrati Srinivasan,Chennai,Tamil Nadu,Standard,Inactive
CUST0992,Hemangini Thakkar,Coimbatore,Tamil Nadu,Standard,Active
CUST0993,Lipika Madan,Visakhapatnam,Andhra Pradesh,Business,Inactive
CUST0994,Atharv Nagar,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST0995,Ayushman Mand,Mysuru,Karnataka,Premium,Inactive
CUST0996,Urmi Wagle,Kochi,Kerala,Standard,Active
CUST0997,Viraj Dutta,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST0998,Yug Khosla,Hyderabad,Telangana,Business,Inactive
CUST0999,Daksh Kanda,Bengaluru,Karnataka,Business,Active
CUST1000,Isha Ghose,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1001,Warjas Nadkarni,Bengaluru,Karnataka,Premium,Active
CUST1002,Ayaan Pandey,Mumbai,Maharashtra,Business,Active
CUST1003,Raghav Tailor,Salem,Tamil Nadu,Premium,Active
CUST1004,Parth Swaminathan,Pune,Maharashtra,Standard,Active
CUST1005,Gautam Bhalla,Chennai,Tamil Nadu,Premium,Inactive
CUST1006,Theodore Bahri,Pune,Maharashtra,Premium,Active
CUST1007,Aadi Narula,Hyderabad,Telangana,Standard,Active
CUST1008,Kalpit Oak,Mumbai,Maharashtra,Premium,Inactive
CUST1009,Ekiya Bhargava,Bengaluru,Karnataka,Standard,Active
CUST1010,Manbir Dhar,Pune,Maharashtra,Business,Active
CUST1011,Janya Bora,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1012,Meghana Chaudhuri,Nashik,Maharashtra,Premium,Active
CUST1013,Chasmum Naidu,Madurai,Tamil Nadu,Premium,Inactive
CUST1014,Nakul Sarkar,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1015,Edhitha Ghosh,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1016,Udant Gill,Mysuru,Karnataka,Premium,Active
CUST1017,Damyanti Menon,Hyderabad,Telangana,Premium,Active
CUST1018,Peter Agarwal,Madurai,Tamil Nadu,Premium,Active
CUST1019,Bachittar Gopal,Bengaluru,Karnataka,Standard,Inactive
CUST1020,Timothy Chawla,Madurai,Tamil Nadu,Premium,Active
CUST1021,Lohit Narula,Kochi,Kerala,Standard,Active
CUST1022,Wazir Palan,Madurai,Tamil Nadu,Standard,Inactive
CUST1023,Oliver Chakrabarti,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1024,Sanya Apte,Kochi,Kerala,Standard,Active
CUST1025,Shaurya Krish,Madurai,Tamil Nadu,Standard,Inactive
CUST1026,Inaya Kunda,Pune,Maharashtra,Business,Inactive
CUST1027,Aarav Bava,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1028,Raksha Saini,Pune,Maharashtra,Premium,Active
CUST1029,Odika Tailor,Madurai,Tamil Nadu,Premium,Active
CUST1030,Indali Prashad,Kochi,Kerala,Premium,Active
CUST1031,Varenya Kar,Mumbai,Maharashtra,Premium,Active
CUST1032,Siya Borah,Salem,Tamil Nadu,Business,Inactive
CUST1033,Chaitaly Bahri,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1034,Advika Cheema,Mumbai,Maharashtra,Premium,Inactive
CUST1035,Hema Garde,Pune,Maharashtra,Standard,Active
CUST1036,Naveen Borde,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1037,Hamsini Subramanian,Mysuru,Karnataka,Business,Active
CUST1038,Raagini Gala,Salem,Tamil Nadu,Premium,Active
CUST1039,Naksh Bera,Kochi,Kerala,Premium,Active
CUST1040,Garima Jha,Nashik,Maharashtra,Premium,Inactive
CUST1041,Nimrat Zachariah,Hyderabad,Telangana,Business,Active
CUST1042,Baghyawati Mishra,Coimbatore,Tamil Nadu,Premium,Active
CUST1043,Gopal Bawa,Salem,Tamil Nadu,Premium,Inactive
CUST1044,Vritti Dube,Bengaluru,Karnataka,Premium,Inactive
CUST1045,Jalsa Aggarwal,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1046,Gagan Menon,Vijayawada,Andhra Pradesh,Standard,Active
CUST1047,Ryan Chatterjee,Salem,Tamil Nadu,Business,Active
CUST1048,Samuel Garde,Bengaluru,Karnataka,Standard,Active
CUST1049,Finn Solanki,Hyderabad,Telangana,Business,Active
CUST1050,Darika Rao,Visakhapatnam,Andhra Pradesh,Business,Inactive
CUST1051,Vrinda Lanka,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1052,Lila Goyal,Bengaluru,Karnataka,Standard,Active
CUST1053,Lakshmi Pingle,Madurai,Tamil Nadu,Standard,Active
CUST1054,Sanaya Basu,Kochi,Kerala,Premium,Inactive
CUST1055,Ria Shroff,Kochi,Kerala,Business,Active
CUST1056,Upkaar Luthra,Pune,Maharashtra,Standard,Inactive
CUST1057,Matthew Chatterjee,Bengaluru,Karnataka,Premium,Inactive
CUST1058,Hemangini Sachdev,Kolkata,West Bengal,Standard,Active
CUST1059,Darsh Ram,Nashik,Maharashtra,Business,Active
CUST1060,Vaishnavi Keer,Pune,Maharashtra,Premium,Active
CUST1061,Chandani Brar,Kochi,Kerala,Standard,Inactive
CUST1062,Bakhshi Thakkar,Pune,Maharashtra,Premium,Active
CUST1063,Jai Sen,Kochi,Kerala,Business,Inactive
CUST1064,Oliver Kakar,Pune,Maharashtra,Standard,Active
CUST1065,Jonathan Basak,Chennai,Tamil Nadu,Business,Active
CUST1066,Farhan Saran,Chennai,Tamil Nadu,Premium,Active
CUST1067,Manbir Kuruvilla,Mysuru,Karnataka,Standard,Active
CUST1068,Ekalinga Chahal,Vijayawada,Andhra Pradesh,Standard,Active
CUST1069,Mekhala Nanda,Pune,Maharashtra,Business,Inactive
CUST1070,Zinal Shanker,Kochi,Kerala,Standard,Inactive
CUST1071,Oni Chowdhury,Mysuru,Karnataka,Standard,Active
CUST1072,Mason Divan,Mysuru,Karnataka,Business,Inactive
CUST1073,Hitesh Chaudhuri,Mumbai,Maharashtra,Standard,Active
CUST1074,Hemangini Roy,Kochi,Kerala,Business,Inactive
CUST1075,Leela Sunder,Mumbai,Maharashtra,Standard,Active
CUST1076,Baljiwan Gera,Coimbatore,Tamil Nadu,Premium,Active
CUST1077,Neha Dhawan,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1078,Balvan Randhawa,Pune,Maharashtra,Premium,Active
CUST1079,Wazir Bawa,Kochi,Kerala,Standard,Active
CUST1080,Amruta Pradhan,Mysuru,Karnataka,Premium,Active
CUST1081,Geetika Mitter,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1082,Avni Swamy,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1083,Vedant Desai,Pune,Maharashtra,Premium,Active
CUST1084,Saanvi Nagi,Nashik,Maharashtra,Business,Active
CUST1085,Omaja Chakraborty,Kolkata,West Bengal,Business,Active
CUST1086,Riya Kakar,Mysuru,Karnataka,Standard,Active
CUST1087,Vedhika Varty,Bengaluru,Karnataka,Standard,Active
CUST1088,Daksh Varma,Bengaluru,Karnataka,Standard,Active
CUST1089,Dominic Mukhopadhyay,Salem,Tamil Nadu,Standard,Inactive
CUST1090,Krishna Viswanathan,Mumbai,Maharashtra,Business,Active
CUST1091,Oscar Hans,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1092,Dalbir Krish,Hyderabad,Telangana,Premium,Active
CUST1093,Tanmayi Bedi,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1094,Rushil Mahal,Madurai,Tamil Nadu,Standard,Active
CUST1095,Ucchal Tiwari,Pune,Maharashtra,Premium,Active
CUST1096,Jatin Balasubramanian,Nashik,Maharashtra,Premium,Active
CUST1097,Kashish Suresh,Kochi,Kerala,Standard,Active
CUST1098,Peter Som,Nashik,Maharashtra,Premium,Inactive
CUST1099,Hemangini Gade,Mumbai,Maharashtra,Business,Inactive
CUST1100,Gautam Mane,Mumbai,Maharashtra,Business,Inactive
CUST1101,Libni Bawa,Kochi,Kerala,Standard,Active
CUST1102,Tanish Kant,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1103,Samuel Luthra,Madurai,Tamil Nadu,Standard,Active
CUST1104,Yochana Bahri,Coimbatore,Tamil Nadu,Business,Active
CUST1105,Urvi Deo,Hyderabad,Telangana,Premium,Inactive
CUST1106,Abhiram Kapur,Vijayawada,Andhra Pradesh,Business,Active
CUST1107,Dalaja Maharaj,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1108,Krisha Palla,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1109,Zayyan Kamdar,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1110,Chasmum Verma,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1111,Harsh Amble,Bengaluru,Karnataka,Business,Active
CUST1112,Barkha Misra,Madurai,Tamil Nadu,Standard,Inactive
CUST1113,Vasatika Bhatt,Madurai,Tamil Nadu,Premium,Active
CUST1114,Aradhana Nair,Kochi,Kerala,Standard,Active
CUST1115,Advika Misra,Coimbatore,Tamil Nadu,Business,Active
CUST1116,Mason Varughese,Nashik,Maharashtra,Business,Inactive
CUST1117,Dakshesh Raval,Hyderabad,Telangana,Business,Active
CUST1118,Logan Bal,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1119,Chakrika Lad,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1120,Nidhi Rama,Vijayawada,Andhra Pradesh,Premium,Active
CUST1121,Ranveer Oza,Pune,Maharashtra,Business,Active
CUST1122,Vamakshi Parmer,Madurai,Tamil Nadu,Business,Active
CUST1123,Onkar Golla,Nashik,Maharashtra,Business,Active
CUST1124,Gunbir Sinha,Hyderabad,Telangana,Premium,Active
CUST1125,Aarna Goswami,Madurai,Tamil Nadu,Business,Active
CUST1126,Gaurav Kapadia,Salem,Tamil Nadu,Standard,Active
CUST1127,Udant Mohanty,Hyderabad,Telangana,Business,Active
CUST1128,Garima Prabhu,Nashik,Maharashtra,Standard,Inactive
CUST1129,Chaitaly Sheth,Kochi,Kerala,Standard,Active
CUST1130,Upma Bera,Mysuru,Karnataka,Premium,Inactive
CUST1131,Urmi Hayer,Kochi,Kerala,Standard,Active
CUST1132,Lakshmi Wagle,Mumbai,Maharashtra,Business,Active
CUST1133,Odika Bhagat,Salem,Tamil Nadu,Premium,Inactive
CUST1134,Laksh Iyer,Kochi,Kerala,Premium,Active
CUST1135,Nimrat Shankar,Nashik,Maharashtra,Business,Active
CUST1136,Diya Gole,Salem,Tamil Nadu,Premium,Active
CUST1137,Vinaya Natarajan,Nashik,Maharashtra,Standard,Inactive
CUST1138,Dhriti Bhardwaj,Coimbatore,Tamil Nadu,Premium,Active
CUST1139,Siya Mahal,Kochi,Kerala,Premium,Active
CUST1140,Om Dutt,Nashik,Maharashtra,Premium,Active
CUST1141,Gaurang Dayal,Vijayawada,Andhra Pradesh,Business,Active
CUST1142,Pushti Raval,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1143,Vansha Rajagopal,Kolkata,West Bengal,Business,Active
CUST1144,Baljiwan Walla,Chennai,Tamil Nadu,Standard,Inactive
CUST1145,Kashvi Atwal,Chennai,Tamil Nadu,Standard,Active
CUST1146,Rayaan Badami,Kochi,Kerala,Premium,Active
CUST1147,Yuvraj Kara,Mumbai,Maharashtra,Standard,Active
CUST1148,Devika Dayal,Kolkata,West Bengal,Business,Active
CUST1149,Leela Thakur,Hyderabad,Telangana,Premium,Active
CUST1150,Oliver Bhattacharyya,Mysuru,Karnataka,Premium,Active
CUST1151,Chanchal Mannan,Bengaluru,Karnataka,Premium,Active
CUST1152,Zinal Viswanathan,Chennai,Tamil Nadu,Premium,Active
CUST1153,Radha Desai,Salem,Tamil Nadu,Business,Active
CUST1154,Vrishti Parmer,Mumbai,Maharashtra,Business,Active
CUST1155,Nitesh Raval,Salem,Tamil Nadu,Standard,Active
CUST1156,Vedant Kapur,Coimbatore,Tamil Nadu,Premium,Active
CUST1157,Siddharth Bains,Hyderabad,Telangana,Business,Active
CUST1158,Jatin Peri,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1159,Keya Kumer,Chennai,Tamil Nadu,Standard,Active
CUST1160,Chanakya Chokshi,Nashik,Maharashtra,Standard,Inactive
CUST1161,Chanakya D’Alia,Salem,Tamil Nadu,Standard,Inactive
